临沂,2015,本田,本田 锋范 2015款 1.5L CVT舒适版,6.43,3.79,1.5L,自动
上海,2013,别克,别克 英朗 2013款 GT 1.8L 自动时尚版,5.40,4.29,1.8L,自动
成都,2016,本田,本田 思域 2016款 220TURBO CVT豪华版,10.80,2.77,1.5T,自动
南京,2019,奥迪A6L,奥迪A6L 2019款 45 TFSI 臻选动感型,35.90,1.77,2.0T,自动
保定,2018,大众POLO,大众POLO 2018款 1.5L 自动安驾型,6.90,2.11,1.5L,自动
济南,2018,福特,福特 翼搏 2018款 1.5L 自动铂翼型,7.06,2.49,1.5L,自动
昆明,2013,雪佛兰,雪佛兰 迈锐宝 2013款 1.6T 自动舒适版,7.80,7.55,1.6T,自动
昆明,2018,长安,长安 逸动 2018款 高能版 1.6L GDI 自动争锋型 国V,7.80,0.86,1.6L,自动
潍坊,2014,别克,别克 昂科拉 2014款 1.4T 自动两驱都市精英型,5.88,5.41,1.4T,自动
惠州,2015,日产,日产 阳光 2015款 1.5XE CVT舒适版,5.50,3.43,1.5L,自动
昆明,2015,海马M8,海马M8 2015款 2.0L 手动时尚型,4.38,11.26,2.0L,手动
德阳,2015,起亚K2,起亚K2 2015款 三厢 1.4L MT GLS,3.90,6.15,1.4L,手动
佛山,2017,福特,福特 福睿斯 2017款 1.5L 自动舒适型,5.98,9.02,1.5L,自动
郑州,2016,本田,本田 思域 2016款 220TURBO CVT尊贵版,11.90,2.94,1.5T,自动
昆明,2012,大众,大众 宝来 2012款 1.6L 手动时尚型,3.60,10,1.6L,手动
鞍山,2016,本田,本田 飞度 2016款 1.5L LX 手动舒适型,6.50,2.64,1.5L,手动
郑州,2017,现代,现代 名图 2017款 1.8L 自动智能型GLS 国V,8.80,4.05,1.8L,自动
杭州,2011,日产,日产 骐达 2011款 1.6L CVT智能型,5.38,7.31,1.6L,自动
济南,2013,大众CC,大众CC 2013款 2.0TSI 豪华型,12.68,11.73,2.0T,自动
太原,2019,大众,大众 途观L 2019款 280TSI 自动两驱全景舒适版 国V,17.80,1.04,1.4T,自动
呼和,2016,现代,现代 悦纳 2016款 1.4L 自动炫酷版GLS,6.19,3.96,1.4L,自动
长沙,2017,大众,大众 宝来 2017款 1.6L 自动舒适型,7.95,2.77,1.6L,自动
北京,2015,奔驰B级,奔驰B级 2015款 B 200 时尚型(进口),14.63,5.71,1.6T,自动
金华,2015,现代,现代 朗动 2015款 1.6L 自动尊贵型,7.38,8.82,1.6L,自动
西安,2014,别克GL8,别克GL8 2014款 3.0L XT豪华商务旗舰版,18.30,9.12,3.0L,自动
中山,2017,丰田,丰田 卡罗拉 2017款 改款 1.6L S-CVT GL,9.00,5.63,1.6L,自动
常州,2015,现代,现代 朗动 2015款 1.6L 自动领先型,6.40,5.58,1.6L,自动
济南,2019,奔腾X40,奔腾X40 2019款 1.6L 自动豪华型 国V,5.63,1.66,1.6L,自动
深圳,2013,本田,本田 凌派 2013款 1.8L 自动豪华版,7.60,10.21,1.8L,自动
天津,2018,丰田,丰田 雷凌 2018款 双擎 1.8H GS-V CVT尊贵版 国V,10.68,11.37,1.8L,自动
呼和,2015,福特,福特 福克斯 2015款 两厢 1.6L 自动风尚型,6.59,3.63,1.6L,自动
哈尔,2018,本田,本田 飞度 2018款 1.5L CVT潮跑版,8.00,3.35,1.5L,自动
厦门,2011,纳智捷,纳智捷 大7 SUV 2011款 2.2T 四驱智尊型,3.98,7.59,2.2T,自动
南宁,2012,马自达3星骋,马自达3星骋 2012款 两厢 1.6L 自动精英型,5.23,8.63,1.6L,自动
包头,2012,斯柯达,斯柯达 明锐 2012款 1.6L 自动逸俊版,4.56,11.1,1.6L,自动
南宁,2016,长安CS35,长安CS35 2016款 1.6L 自动豪华型 国IV,5.80,7.98,1.6L,自动
南宁,2015,起亚K2,起亚K2 2015款 三厢 1.4L AT GLS,5.24,1.6,1.4L,自动
青岛,2015,奥迪Q3,奥迪Q3 2015款 35 TFSI 百万纪念智领型,15.98,3.8,2.0T,自动
东莞,2014,宝马5系GT,宝马5系GT 2014款 528i 领先型(进口),32.50,6.83,2.0T,自动
太原,2016,吉利,吉利 帝豪 2016款 三厢 1.5L CVT向上版,5.30,6.9,1.5L,自动
天津,2013,日产,日产 天籁 2013款 2.0L XL舒适版,10.50,7.61,2.0L,自动
南京,2017,凯迪拉克ATS-L,凯迪拉克ATS-L 2017款 28T 技术型,19.80,2.28,2.0T,自动
哈尔,2015,日产,日产 骊威 2015款 1.6XE 手动舒适版,6.10,3.65,1.6L,手动
呼和,2013,大众,大众 桑塔纳 2013款 1.6L 手动风尚版,3.90,5.33,1.6L,手动
西安,2016,江淮,江淮 瑞风S3 2016款 1.5L 手动豪华智能型,4.40,3.83,1.5L,手动
潍坊,2015,大众,大众 捷达 2015款 1.6L 手动时尚型,4.70,3.66,1.6L,手动
东莞,2016,雪铁龙,雪铁龙 世嘉 2016款 经典 三厢 1.6L 自动品尚型,5.19,5.43,1.6L,自动
合肥,2016,现代,现代 领动 2016款 1.4T 双离合炫动·活力型,7.60,4.89,1.4T,自动
太原,2015,日产,日产 阳光 2015款 1.5XE 手动大师版,4.50,4.85,1.5L,手动
郑州,2013,别克,别克 凯越 2013款 1.5L 手动经典型,3.00,9.46,1.5L,手动
太原,2015,本田XR-V,本田XR-V 2015款 1.5L LXi 手动经典版,7.28,4.58,1.5L,手动
石家,2016,日产,日产 蓝鸟 2016款 1.6L CVT智酷版,8.30,3.96,1.6L,自动
长沙,2015,本田,本田 缤智 2015款 1.8L CVT两驱精英型,8.80,8.87,1.8L,自动
佛山,2015,哈弗H6,哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱精英型,6.98,9.24,2.0T,自动
上海,2017,雪佛兰,雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,9.88,1.86,1.5T,自动
成都,2015,标致408,标致408 2015款 1.2T 自动豪华版,7.50,3.26,1.2T,自动
北京,2013,奥迪A8L,奥迪A8L 2013款 A8L 45 TFSI quattro舒适型(进口),29.30,13.02,3.0T,自动
德州,2015,别克,别克 君威 2015款 1.6T 精英技术型,8.30,5.29,1.6T,自动
包头,2013,福特,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,8.80,6.21,1.5T,自动
杭州,2015,大众,大众 速腾 2015款 280TSI 自动旗舰型,10.48,6.64,1.4T,自动
青岛,2012,标致308,标致308 2012款 1.6L 自动风尚型,4.50,6.51,1.6L,自动
西安,2018,本田,本田 飞度 2018款 1.5L CVT舒适天窗版,7.98,1.11,1.5L,自动
郑州,2013,大众,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,6.57,9.94,1.6L,自动
南京,2015,大众,大众 高尔夫 2015款 1.6L 自动舒适型,7.98,3.89,1.6L,自动
上海,2018,沃尔沃XC90,沃尔沃XC90 2018款 T5 智逸版 7座(进口),42.20,2.43,2.0T,自动
洛阳,2011,起亚K2,起亚K2 2011款 三厢 1.4L AT GLS,3.20,11.84,1.4L,自动
合肥,2013,大众,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,5.80,4.97,1.6L,自动
许昌,2015,别克,别克 君威 2015款 1.6T 领先技术型,9.60,6.2,1.6T,自动
潍坊,2019,大众,大众 高尔夫 2019款 200TSI DSG舒适进取版 国VI,11.70,0.61,1.2T,自动
南宁,2010,丰田,丰田 凯美瑞 2010款 200G 经典版,8.39,7.89,2.0L,自动
广州,2017,本田,本田 杰德 2017款 210TURBO CVT风尚版 5座,12.30,5.1,1.5T,自动
潍坊,2015,起亚,起亚 智跑 2015款 2.0L 自动两驱版GLS,8.98,6.94,2.0L,自动
佛山,2016,日产,日产 天籁 2016款 2.0L XE时尚版,13.30,2.99,2.0L,自动
运城,2014,大众,大众 速腾 2014款 改款 1.6L 自动舒适型,6.99,4.92,1.6L,自动
太原,2015,现代,现代 途胜 2015款 1.6T 双离合两驱智能型,10.50,8.29,1.6T,自动
昆明,2016,日产,日产 轩逸 2016款 1.6XL CVT豪华版,8.80,3.33,1.6L,自动
潍坊,2013,奔驰A级,奔驰A级 2013款 A 180 时尚型(进口),11.20,6.76,1.6T,自动
上海,2015,大众,大众 桑塔纳 2015款 1.6L 自动舒适版,6.48,2.8,1.6L,自动
天津,2016,日产,日产 蓝鸟 2016款 1.6L CVT智酷版,8.60,3.74,1.6L,自动
鞍山,2015,哈弗H1,哈弗H1 2015款 1.5L 手动豪华型,3.99,2.25,1.5L,手动
苏州,2015,奔驰C级,奔驰C级 2015款 改款 C 200 L,23.70,5.53,2.0T,自动
西安,2012,奔腾B70,奔腾B70 2012款 1.8L 自动时尚型,4.05,8.17,1.8L,自动
临沂,2013,奔驰C级,奔驰C级 2013款 C 260 CGI 优雅型,11.60,15.32,1.8T,自动
重庆,2015,荣威350,荣威350 2015款 1.5L 自动豪华天窗版,4.68,4.7,1.5L,自动
合肥,2018,大众,大众 凌渡 2018款 230TSI DSG风尚版,10.90,2.58,1.4T,自动
成都,2019,雪佛兰,雪佛兰 科沃兹 2019款 320 自动欣享天窗版,6.05,2.07,1.5L,自动
大连,2014,日产,日产 阳光 2014款 1.5XV CVT尊贵版,4.70,7.19,1.5L,自动
天津,2018,哈弗H7,哈弗H7 2018款 蓝标H7 2.0T 自动悦享型,10.80,0.59,2.0T,自动
长沙,2012,雪佛兰,雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,6.58,5.75,2.4L,自动
呼和,2019,大众,大众 捷达 2019款 梦想版 1.4L 手动时尚型,5.48,0.74,1.4L,手动
广州,2015,本田,本田 缤智 2015款 1.8L CVT两驱精英型,9.49,6.28,1.8L,自动
南宁,2014,本田,本田 飞度 2014款 1.5L LX CVT舒适型,6.80,3.7,1.5L,自动
郑州,2014,东风风行,东风风行 景逸S50 2014款 1.6L CVT尊享型,3.10,9.58,1.6L,自动
北京,2013,福特,福特 翼虎 2013款 2.0L GTDi 四驱运动型,10.50,9.99,2.0T,自动
青岛,2013,丰田,丰田 RAV4 2013款 2.5L 自动四驱精英版,11.30,8.7,2.5L,自动
无锡,2015,丰田,丰田 汉兰达 2015款 2.0T 两驱豪华版 7座,25.80,3.29,2.0T,自动
长沙,2011,大众POLO,大众POLO 2011款 1.4L 自动致尚版,4.08,11.89,1.4L,自动
哈尔,2016,日产,日产 逍客 2016款 2.0L CVT精英版,12.80,2.79,2.0L,自动
济南,2014,别克GL8,别克GL8 2014款 2.4L 经典版,10.90,5.86,2.4L,自动
无锡,2017,丰田,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,11.98,3.69,1.8L,自动
昆明,2016,比亚迪,比亚迪 宋 2016款 盖世版 1.5TI 手动精英型,4.99,1.7,1.5T,手动
福州,2015,奔驰C级,奔驰C级 2015款 C 200 L,21.80,11.99,2.0T,自动
石家,2011,日产,日产 骐达 2011款 1.6L CVT舒适型,5.45,8.66,1.6L,自动
廊坊,2017,宝骏730,宝骏730 2017款 1.8L iAMT尊享型 7座,7.73,4.31,1.8L,自动
潍坊,2013,现代ix35,现代ix35 2013款 2.0L 自动两驱舒适型GL 国IV,7.41,9.14,2.0L,自动
呼和,2013,三菱,三菱 欧蓝德 2013款 2.4L 四驱豪华导航版 5座(进口),11.50,9.9,2.4L,自动
合肥,2016,铃木,铃木 雨燕 2016款 1.5L 自动时尚型酷玩版,6.30,2.83,1.5L,自动
惠州,2014,现代,现代 瑞纳 2014款 1.4L 自动智能型GLS,5.10,8.36,1.4L,自动
深圳,2010,宝马3系,宝马3系 2010款 320i豪华型(进口),11.90,8.8,2.0L,自动
广州,2012,日产,日产 轩逸 2012款 经典 1.6XE 自动舒适版,6.08,6.32,1.6L,自动
苏州,2015,起亚K5,起亚K5 2015款 2.0L 自动LUX,8.78,5.23,2.0L,自动
廊坊,2013,别克,别克 君越 2013款 2.4L SIDI领先舒适型,11.45,5.18,2.4L,自动
重庆,2017,宝骏730,宝骏730 2017款 1.8L iAMT尊享型 7座,7.00,1.12,1.8L,自动
武汉,2013,宝马1系,宝马1系 2013款 改款 118i 领先型(进口),11.30,5.74,1.6T,自动
广州,2015,本田,本田 锋范 2015款 1.5L CVT舒适版,6.80,4.82,1.5L,自动
潍坊,2011,沃尔沃S80L,沃尔沃S80L 2011款 2.0T 智尚版,8.30,13.17,2.0T,自动
大连,2015,福特,福特 福睿斯 2015款 1.5L 手动舒适型,5.50,5.7,1.5L,手动
武汉,未知年份,款,款 2.0T 超豪型,11.80,5.33,2.0T,自动
德阳,2015,起亚K2,起亚K2 2015款 三厢 1.4L MT GLS,3.70,5.49,1.4L,手动
长沙,2016,大众,大众 宝来 2016款 1.6L 自动时尚型,7.38,7.58,1.6L,自动
济南,2013,福特,福特 嘉年华 2013款 两厢 1.5L 自动时尚型,5.18,2.9,1.5L,自动
潍坊,2012,标致508,标致508 2012款 2.0L 自动智享版,6.70,5.82,2.0L,自动
深圳,2016,奥迪A4L,奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,18.38,6.11,2.0T,自动
包头,2014,大众,大众 宝来 2014款 1.6L 自动舒适型,5.95,6.82,1.6L,自动
大连,2016,日产,日产 轩逸 2016款 1.6XL CVT豪华版,8.50,3.11,1.6L,自动
哈尔,2017,大众,大众 捷达 2017款 1.4L 手动时尚型,5.40,3.08,1.4L,手动
天津,2019,福特,福特 福克斯 2019款 三厢 EcoBoost 180 自动ST Line,11.75,1.34,1.5T,自动
合肥,2016,别克,别克 英朗 2016款 15N 自动精英型,6.10,3.77,1.5L,自动
西安,2018,比亚迪F3,比亚迪F3 2018款 1.5L 手动经典型,3.15,0.64,1.5L,手动
广州,2017,比亚迪,比亚迪 秦 2017款 1.5T 尊贵型,7.20,2.89,1.5T,自动
重庆,2017,丰田,丰田 威驰 2017款 1.5L CVT创行版,6.88,4.21,1.5L,自动
惠州,2017,丰田,丰田 威驰 2017款 1.5L CVT创行版,6.58,3.75,1.5L,自动
青岛,2016,起亚K5,起亚K5 2016款 1.6T 自动LUX,10.38,6.67,1.6T,自动
保定,2015,别克,别克 凯越 2015款 1.5L 自动经典型,4.50,5.01,1.5L,自动
佛山,2018,丰田,丰田 凯美瑞 2018款 2.0G 豪华版,17.98,3.13,2.0L,自动
郑州,2012,日产,日产 轩逸 2012款 经典 1.6XE 自动舒适版,5.82,4.44,1.6L,自动
天津,2018,丰田,丰田 卡罗拉 2018款 双擎 1.8L E-CVT智尚版,12.70,5.8,1.8L,自动
济南,2019,大众,大众 捷达 2019款 梦想版 1.5L 手动时尚型,5.50,3.09,1.5L,手动
太原,2011,别克,别克 凯越 2011款 1.6LE-AT,3.20,12.58,1.6L,自动
大连,2018,日产,日产 轩逸 2018款 经典 1.6XE+ CVT领先版,7.78,2.13,1.6L,自动
呼和,2016,现代,现代 领动 2016款 1.4T 双离合炫动·活力型,8.18,4.16,1.4T,自动
昆明,未知年份,款,款 1.0 MHD 硬顶标准版,5.80,4.06,1.0L,自动
惠州,2015,本田,本田 缤智 2015款 1.5L CVT两驱舒适型,8.68,6.21,1.5L,自动
大连,2016,大众,大众 高尔夫 2016款 230TSI 自动豪华型,10.90,3.33,1.4T,自动
苏州,2013,奥迪A4L,奥迪A4L 2013款 35 TFSI 自动舒适型,13.30,12.38,2.0T,自动
泉州,2013,福特,福特 嘉年华 2013款 两厢 1.5L 自动时尚型,4.48,8.93,1.5L,自动
成都,2016,长安,长安 逸动 2016款 1.6L 手动风尚型,4.90,3.81,1.6L,手动
苏州,2017,传祺GS3,传祺GS3 2017款 150N 自动精英版,6.40,4.11,1.5L,自动
吉林,2017,起亚K2,起亚K2 2017款 三厢 1.4L MT GLS,4.70,4.12,1.4L,手动
郑州,2013,宝马X1,宝马X1 2013款 sDrive18i 时尚型,13.50,7.08,2.0L,自动
中山,2015,大众,大众 朗行 2015款 230TSI DSG舒适版,8.68,1.79,1.4T,自动
许昌,2017,丰田,丰田 威驰 2017款 1.5L CVT创行版,6.80,3.32,1.5L,自动
南昌,2016,别克,别克 君越 2016款 20T 精英型,13.88,5.54,1.5T,自动
北京,未知年份,款,款 1.5T COOPER Fun,15.00,4.76,1.5T,自动
金华,2017,丰田,丰田 威驰 2017款 1.5L CVT创行版,6.75,2.46,1.5L,自动
郑州,2016,大众,大众 桑塔纳 2016款 1.4L 手动风尚版,4.83,2,1.4L,手动
太原,2016,大众POLO,大众POLO 2016款 1.4L 手动风尚型,5.00,3,1.4L,手动
新乡,2017,宝骏510,宝骏510 2017款 1.5L 自动时尚型,5.23,2.11,1.5L,自动
哈尔,2019,日产,日产 轩逸 2019款 经典 1.6XE CVT舒适版,10.30,0.4,1.6L,自动
盐城,2017,别克,别克 君威 2017款 GS 28T 豪华型,15.40,5.79,2.0T,自动
天津,2018,三菱,三菱 欧蓝德 2018款 2.0L 两驱荣耀版 5座,13.50,3.84,2.0L,自动
深圳,2016,沃尔沃S60L,沃尔沃S60L 2016款 T4 智远版,13.60,12.99,2.0T,自动
深圳,2015,现代,现代 全新胜达 2015款 2.4L 自动两驱智能型 5座,11.00,8.36,2.4L,自动
德州,2014,别克GL8,别克GL8 2014款 2.4L 经典版,8.30,9.44,2.4L,自动
佛山,2016,海马V70,海马V70 2016款 1.5T 自动适·享型 7座,6.30,6.09,1.5T,自动
青岛,2016,沃尔沃XC60,沃尔沃XC60 2016款 T5 智进版,18.68,7.35,2.0T,自动
苏州,2017,现代,现代 名图 2017款 1.6T 自动智能型GLS 国V,9.80,4.66,1.6T,自动
天津,2019,日产,日产 轩逸 2019款 经典 1.6XE+ CVT智联领先版,8.50,3.77,1.6L,自动
武汉,2017,本田,本田 缤智 2017款 1.5L CVT两驱舒适型,10.12,4.55,1.5L,自动
合肥,2016,江淮,江淮 瑞风S3 2016款 1.5L 手动豪华智能型,3.39,3.09,1.5L,手动
郑州,2018,大众POLO,大众POLO 2018款 1.5L 自动安驾型,6.80,2.38,1.5L,自动
运城,2013,大众,大众 桑塔纳 2013款 1.4L 手动舒适版,4.10,7.97,1.4L,手动
石家,2015,长安,长安 奔奔 2015款 1.4L IMT尊贵型 国V,3.78,1.19,1.4L,自动
吉林,2016,大众,大众 桑塔纳 2016款 1.4L 手动风尚版,5.15,4.06,1.4L,手动
长沙,2015,荣威350,荣威350 2015款 1.5L 自动尊享版,4.08,6.34,1.5L,自动
石家,2016,大众,大众 高尔夫 2016款 1.6L 自动舒适型,9.20,2.33,1.6L,自动
成都,2016,奔驰GLA级,奔驰GLA级 2016款 GLA 200 动感型,17.30,3.75,1.6T,自动
无锡,2015,大众,大众 高尔夫 2015款 1.4TSI 自动舒适型,8.98,5.81,1.4T,自动
青岛,2017,自由侠,自由侠 2017款 180T 自动高能版,8.58,1.99,1.4T,自动
鞍山,2015,哈弗H6,哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,6.66,5.68,1.5T,自动
成都,2016,丰田,丰田 雷凌 2016款 1.6G CVT精英版,8.58,5.72,1.6L,自动
太原,2016,大众,大众 桑塔纳 2016款 1.6L 手动舒适版,5.55,4.32,1.6L,手动
昆明,2016,大众,大众 高尔夫 2016款 230TSI 自动豪华型,9.80,5.92,1.4T,自动
济南,2014,宝马5系,宝马5系 2014款 520i 典雅型(进口),23.50,13.39,2.0T,自动
上海,2014,别克,别克 君威 2014款 2.0L 精英时尚型,8.98,6.33,2.0L,自动
淄博,2014,现代,现代 瑞纳 2014款 1.4L 手动智能型GLS,4.12,1.75,1.4L,手动
武汉,2013,奔驰GLK级,奔驰GLK级 2013款 GLK 300 4MATIC 时尚型,16.88,7.31,3.0L,自动
洛阳,2016,长城C30,长城C30 2016款 1.5L 手动舒适型,3.60,2.74,1.5L,手动
上海,2016,大众,大众 途观 2016款 300TSI 自动四驱豪华版,13.58,7.97,1.8T,自动
郑州,2019,别克,别克 英朗 2019款 15T 双离合互联精英型 国VI,8.72,0.01,1.0T,自动
石家,2018,雪佛兰,雪佛兰 科沃兹 2018款 320 自动欣享天窗版,6.50,3.01,1.5L,自动
青岛,2016,沃尔沃S60L,沃尔沃S60L 2016款 T3 智行版,12.80,2.9,1.5T,自动
上海,2013,丰田,丰田 RAV4 2013款 2.5L 自动四驱豪华版,11.98,7.53,2.5L,自动
新乡,2012,起亚K5,起亚K5 2012款 2.0L 自动DLX,7.00,8.1,2.0L,自动
临沂,2015,现代,现代 朗动 2015款 1.6L 自动领先型,6.70,4.11,1.6L,自动
南京,2011,奥迪A4L,奥迪A4L 2011款 2.0 TFSI 舒适型,10.30,11.95,2.0T,自动
金华,2019,日产,日产 蓝鸟 2019款 1.6L CVT炫酷版 国V,9.58,1.24,1.6L,自动
潍坊,2014,哈弗H6,哈弗H6 2014款 运动版 1.5T 手动两驱精英型,5.50,6.77,1.5T,手动
张家,2014,哈弗H2,哈弗H2 2014款 1.5T 手动两驱尊贵版,4.90,3.65,1.5T,手动
广州,2016,日产,日产 蓝鸟 2016款 1.6L CVT炫酷版,8.98,2.32,1.6L,自动
惠州,2014,日产,日产 轩逸 2014款 1.6XV CVT尊享版,7.60,3.73,1.6L,自动
成都,2015,马自达CX-5,马自达CX-5 2015款 2.0L 自动两驱都市型,11.28,6.89,2.0L,自动
郑州,2016,本田,本田 思域 2016款 220TURBO CVT豪华版,10.60,5.03,1.5T,自动
重庆,2016,日产,日产 天籁 2016款 改款 2.0L XL舒适版,12.89,3.04,2.0L,自动
沈阳,2016,现代,现代 名图 2016款 1.8L 自动智能型GLS,9.10,5.77,1.8L,自动
南京,2016,现代,现代 名图 2016款 1.8L 自动智能型GLS,9.20,5.24,1.8L,自动
济南,2015,日产,日产 阳光 2015款 1.5XE CVT舒适版,6.38,0.96,1.5L,自动
新乡,2013,起亚,起亚 秀尔 2013款 1.6L AT GL,5.00,3.76,1.6L,自动
佛山,2016,本田,本田 哥瑞 2016款 1.5L CVT经典版,7.18,6.16,1.5L,自动
济南,2014,别克,别克 君威 2014款 2.0L 领先时尚型,7.20,8.71,2.0L,自动
重庆,2017,东风风光580,东风风光580 2017款 1.5T CVT智联型,7.28,0.75,1.5T,自动
大连,2015,别克,别克 凯越 2015款 1.5L 自动经典型,5.70,3.45,1.5L,自动
潍坊,2014,别克,别克 君威 2014款 1.6T 时尚技术型,7.50,5.99,1.6T,自动
运城,2017,丰田,丰田 威驰 2017款 1.5L CVT创行版,7.39,2.61,1.5L,自动
济南,2018,大众POLO,大众POLO 2018款 1.5L 自动安驾型,6.90,2.98,1.5L,自动
石家,2016,雪佛兰,雪佛兰 科沃兹 2016款 1.5L 自动欣悦版,5.75,5.36,1.5L,自动
佛山,2017,日产,日产 逍客 2017款 2.0L CVT智享版 国V,11.50,3.19,2.0L,自动
杭州,2015,大众,大众 迈腾 2015款 改款 1.8TSI 豪华型,12.90,6.48,1.8T,自动
武汉,2012,日产,日产 轩逸 2012款 经典 1.6XL 自动豪华版,5.88,2.81,1.6L,自动
济南,2012,别克,别克 君越 2012款 2.4L SIDI雅致版,7.30,9.86,2.4L,自动
临沂,2015,哈弗H1,哈弗H1 2015款 1.5L AMT豪华型,3.68,7.57,1.5L,自动
郑州,2018,别克,别克 英朗 2018款 15T 双离合精英型 国V,6.78,5.7,1.0T,自动
济南,2016,日产,日产 天籁 2016款 2.0L XE时尚版,12.50,5.12,2.0L,自动
沈阳,2018,别克,别克 昂科拉 2018款 18T 自动两驱都市领先型,8.24,3.72,1.4T,自动
扬州,2013,雪铁龙,雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,3.68,5.88,1.6L,自动
宁波,2016,日产,日产 楼兰 2016款 2.5 S/C HEV XL 四驱混动尊贵版,17.60,4.74,2.5T,自动
济南,2018,奇瑞,奇瑞 瑞虎3X 2018款 1.5L 自动精英版,4.45,2.12,1.5L,自动
上海,2015,福特,福特 福克斯 2015款 两厢 EcoBoost 125 自动超能风尚型,6.68,5.84,1.0T,自动
广州,2016,奥迪A6L,奥迪A6L 2016款 TFSI 技术型,22.90,9.22,1.8T,自动
石家,2015,大众,大众 凌渡 2015款 230TSI DSG风尚版,8.60,6.76,1.4T,自动
临沂,2015,福特,福特 福睿斯 2015款 1.5L 手动舒适型,4.85,6.47,1.5L,手动
广州,2008,标致2008,标致2008 2014款 1.6L 自动时尚版,4.88,6.4,1.6L,自动
德州,2016,日产,日产 轩逸 2016款 1.6XL CVT豪华版,8.25,3.98,1.6L,自动
运城,2016,大众,大众 帕萨特 2016款 330TSI DSG尊荣版,14.00,3.91,1.8T,自动
大连,2012,日产,日产 轩逸 2012款 1.8XL CVT豪华版,7.80,5.82,1.8L,自动
潍坊,2016,雪铁龙,雪铁龙 世嘉 2016款 经典 三厢 1.6L 手动品尚型,4.34,4.31,1.6L,手动
南宁,2018,大众,大众 速腾 2018款 280TSI DSG舒适型,11.50,1.63,1.4T,自动
成都,2012,标致508,标致508 2012款 2.0L 自动天窗经典版,6.38,6.59,2.0L,自动
青岛,2014,起亚K5,起亚K5 2014款 2.0L 自动GL,6.82,9.84,2.0L,自动
深圳,2019,丰田,丰田 凯美瑞 2019款 2.5G 豪华版 国VI,21.50,0.06,2.5L,自动
合肥,2015,雪佛兰,雪佛兰 2015款 赛欧3 1.5L AMT幸福天窗版,4.00,6.5,1.5L,自动
呼和,2016,东风风神AX3,东风风神AX3 2016款 1.5L 自动尚酷型,4.30,5.09,1.5L,自动
北京,2016,日产,日产 轩逸 2016款 1.6XV CVT智享版,8.80,4.21,1.6L,自动
运城,2013,福特,福特 福克斯 2013款 三厢经典 1.8L 自动基本型,4.10,7.87,1.8L,自动
北京,2018,奔驰C级,奔驰C级 2018款 C 200 运动版,24.80,3.53,2.0T,自动
西安,2017,别克,别克 昂科威 2017款 28T 四驱精英型,16.80,2.76,2.0T,自动
广州,2016,丰田,丰田 雷凌 2016款 双擎 1.8H GS CVT精英天窗版,9.59,10,1.8L,自动
北京,2020,奔驰C级,奔驰C级 2020款 C 260 L 运动版,28.88,1.26,1.5T,自动
佛山,2014,宝马5系,宝马5系 2014款 525Li 领先型,27.90,4.58,2.0T,自动
郑州,2017,丰田,丰田 威驰 2017款 1.5L CVT创行版,6.68,3.1,1.5L,自动
唐山,2018,大众,大众 桑塔纳 2018款 浩纳 1.5L 自动风尚版,7.90,0.93,1.5L,自动
运城,2013,福特,福特 翼搏 2013款 1.5L 自动尊贵型,6.40,0.92,1.5L,自动
青岛,2015,奔驰E级,奔驰E级 2015款 改款 E 260 L 运动时尚型,24.50,13.41,2.0T,自动
苏州,2017,福特,福特 福睿斯 2017款 改款 1.5L 自动舒适型,6.00,4.47,1.5L,自动
呼和,2017,丰田,丰田 雷凌 2017款 1.2T G CVT精英版,8.99,4.68,1.2T,自动
西安,未知年份,款,款 1.6L COOPER Fun,7.98,5.47,1.6L,自动
苏州,2019,丰田,丰田 RAV4 2019款 2.0L CVT两驱风尚X限量版 国V,15.90,3.2,2.0L,自动
郑州,2014,别克,别克 昂科拉 2014款 1.4T 自动两驱都市精英型,5.40,6.48,1.4T,自动
张家,2012,大众CC,大众CC 2012款 1.8TSI 豪华型,12.35,8.35,1.8T,自动
天津,2015,奔驰GLA级,奔驰GLA级 2015款 GLA 200 动感型,16.00,7.08,1.6T,自动
郑州,2017,起亚K2,起亚K2 2017款 三厢 1.4L MT 15周年特别版GLS,5.15,3.84,1.4L,手动
南宁,2014,现代,现代 名图 2014款 1.8L 自动智能型GLS,8.28,6.2,1.8L,自动
太原,2012,本田CR-Z,本田CR-Z 2012款 hybrid(进口),10.26,6.55,1.5L,自动
德州,2015,哈弗H6,哈弗H6 2015款 升级版 1.5T 手动两驱精英型,5.15,11.01,1.5T,手动
许昌,2010,沃尔沃C30,沃尔沃C30 2010款 2.0智尚版(进口),5.70,8.17,2.0L,自动
昆明,2012,日产,日产 轩逸 2012款 经典 1.6XE 手动舒适版,4.86,6.69,1.6L,手动
郑州,2017,大众,大众 宝来 2017款 1.6L 自动时尚型,7.23,6.74,1.6L,自动
